hn,date_of_submission,species,submitted_sample,submitted_sample_category,vitek_id,bacteria_genus,report_issued_date,type,ans_amikacin,ans_amoxicillin/clavulanic acid,ans_azithromycin,ans_cefalexin,ans_cefazolin,ans_cefovecin,ans_clindamycin,ans_doxycycline,ans_enrofloxacin,ans_fluconazole,ans_fosfomycin,ans_gentamicin,ans_imipenem,ans_marbofloxacin,ans_minocycline,ans_nitrofurantoin,ans_pradofloxacin,ans_rifampicin,ans_trimethoprim/sulfamethoxazole,ans_vancomycin,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_benzylpenicillin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefoxitin screen,S/I/R_cefpodoxime,S/I/R_chloramphenicol,S/I/R_clindamycin,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_erythromycin,S/I/R_florfenicol,S/I/R_fusidic acid,S/I/R_gentamicin,S/I/R_inducible clindamycin resistance,S/I/R_marbofloxacin,S/I/R_minocycline,S/I/R_mupirocin,S/I/R_nitrofurantoin,S/I/R_oxacillin,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_trimethoprim/sulfamethoxazole,S/I/R_vancomycin,id
6010346,2017-07-06,dog,exudate,exudate,GP,staphylococcus,2017-07-13,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4288
6012976,2018-06-29,cat,urine,urinary tract,GP,unknown,2018-07-12,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,4817
6015789,2017-11-11,cat,exudate,exudate,GP,staphylococcus,2017-11-20,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,R,,S,S,,S,S,-,S,,S,S,S,,S,R,S,S,4417
6002060,2019-04-30,dog,opened wound,wound,GP,staphylococcus,2019-05-03,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,5249
6112739,2018-09-10,dog,pus,skin,GP,staphylococcus,2018-09-14,train,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,R,-,S,,S,S,R,,S,R,R,S,4944
5918983,2018-07-16,dog,exudate,exudate,GP,kocuria,2018-08-03,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,4871
6208681,2019-07-23,dog,gastric mucosa,xxrare,GP,enterococcus,2019-07-30,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,R,,,I,I,,,,,R,,,I,,,,R,,S,5611
5901483,2018-01-18,dog,wound,wound,GP,staphylococcus,2018-01-23,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,S,R,S,S,-,S,S,R,,R,R,,S,R,-,R,,R,S,R,,S,R,R,S,4496
5903868,2020-02-20,cat,opened wound,wound,GP,kytococcus,2020-02-25,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,5879
6001352,2021-05-23,dog,wound,wound,GP,staphylococcus,2021-05-31,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,R,R,R,R,,R,R,R,R,R,R,S,,I,+,R,R,,S,R,R,,,R,,6084
5501650,2016-06-17,dog,bladder mucosa,xxrare,GP,staphylococcus,2016-06-19,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,S,,S,R,+,R,R,S,,R,I,,I,R,-,R,,,S,R,,S,R,R,S,3743
5915225,2016-10-30,dog,purulent,abscess,GP,staphylococcus,2016-11-02,train,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,,S,S,,S,S,S,S,3641
6000400,2017-12-27,cat,pleural effusion,pleural effusion,GP,dermacoccus,2018-01-04,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,-,,,,,,,,,,,,,,,,,,,,,4500
6002560,2017-02-14,dog,open hernia,extremely rare,GP,staphylococcus,2017-02-21,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,,S,S,,S,S,S,S,4147
6010794,2017-08-02,dog,ub mucosa,urinary tract,GP,enterococcus,2017-08-08,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,,R,,,S,R,,R,R,,,,,R,,,S,,,,R,R,S,4300
6000365,2018-11-19,dog,ub mucosa,urinary tract,GP,staphylococcus,2018-11-23,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,,R,R,R,R,+,R,R,R,,R,R,,S,S,-,R,,S,S,R,,S,R,S,S,5027
6112267,2018-08-27,cat,abdominal fluid,abdomen,GP,staphylococcus,2018-09-06,train,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,S,S,,S,-,,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4942
5508106,2017-12-26,dog,proximal ureter,xxrare,GP,enterococcus,2018-01-03,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,,R,,,S,R,,I,I,,,,,I,,,S,,,,R,R,S,4484
6306554,2020-06-08,dog,abscess,abscess,GP,staphylococcus,2020-06-12,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,S,,S,-,,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6533
6204670,2020-02-25,dog,urine,urinary tract,GP,staphylococcus,2020-03-02,train,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,S,S,R,R,R,+,R,S,R,R,S,S,S,,I,-,S,R,,S,R,S,,,R,,5889
6011736,2017-08-02,dog,purulent,abscess,GP,staphylococcus,2017-08-07,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,R,S,,R,R,,S,R,+,R,,S,S,S,,S,R,R,S,4331
6114347,2018-11-11,dog,crust from skin,skin,GP,staphylococcus,2018-11-20,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,R,-,,S,R,,S,R,,S,R,-,S,,R,S,R,,S,R,S,S,5044
6007995,2020-06-29,dog,ventral thorax abscess,abscess,GP,staphylococcus,2020-07-02,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,R,S,R,R,R,S,,I,-,R,R,,S,S,R,,,R,,6093
5900056,2017-01-06,dog,vaginal discharge,urogenital system,GP,staphylococcus,2017-01-12,train,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,,S,R,S,I,-,I,S,R,,S,R,,R,S,-,S,,,S,R,,S,S,S,S,3954
6103897,2018-03-27,dog,pulmonary mass,mass,GP,staphylococcus,2018-04-03,train,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,,R,R,,R,+,,S,R,,S,S,,R,S,-,S,,S,S,R,,S,R,S,S,4676
6402060,2021-03-10,dog,ub mucosa,urinary tract,GP,enterococcus,2021-03-15,train,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,,,S,,R,,,S,,R,S,I,S,,,,S,,,S,,,,,,,6397
6109511,2018-08-02,cat,nasal mass,nasal cavity,GP,staphylococcus,2018-08-08,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,S,,S,-,,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4889
5919613,2021-03-18,dog,ub mucosa,urinary tract,GP,staphylococcus,2021-03-24,train,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,S,,R,,R,,,R,R,R,R,R,S,,S,-,R,,,S,R,R,,,R,,6076
6015872,2017-10-23,dog,abdominal fluid,abdomen,GP,staphylococcus,2017-11-01,train,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,R,R,R,R,+,R,S,R,,R,R,,R,S,-,R,,S,S,R,,S,R,R,S,4419
6009589,2020-08-14,cat,opened wound,wound,GP,enterococcus,2020-08-20,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,I,,R,I,R,R,,,,R,R,,S,,,,,,,6095
5913920,2016-10-12,dog,pus,skin,GP,staphylococcus,2016-10-14,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,,S,S,-,S,S,S,,S,S,,S,S,-,S,,,S,R,,S,S,S,S,3624
6302799,2020-03-04,dog,urine,urinary tract,GP,staphylococcus,2020-03-09,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,S,S,-,S,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,5815
6313565,2020-11-11,cat,bite wound,wound,GP,staphylococcus,2020-11-17,train,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,,S,,,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6326
6109320,2018-06-29,dog,pus,skin,GP,enterococcus,2018-07-05,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,,I,I,,,,,I,,,S,,,,S,,S,4832
6104630,2018-12-20,dog,bite wound,wound,GP,staphylococcus,2018-12-25,train,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,S,-,,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,5089
5816838,2016-06-21,dog,exudate,exudate,GP,staphylococcus,2016-06-22,train,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,,S,S,-,S,R,S,,R,R,,S,S,-,R,,,S,S,,S,R,S,S,3749
6012278,2020-01-28,dog,pus,skin,GP,brevibacterium,2020-02-04,train,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,5840
6001301,2017-02-15,dog,peritoneal fluid,abdomen,GP,staphylococcus,2017-02-22,train,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,R,R,R,R,+,R,S,S,,S,S,,I,S,-,S,,,S,R,,S,S,S,S,4117
Vet Central Lab (เน€เธซเธกเธตเธขเธง),2019-04-30,cat,urine,urinary tract,GP,staphylococcus,2019-05-03,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,S,-,,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,5719
6313122,2020-10-30,cat,pleural fluid,pleural effusion,GP,actinomyces,2020-11-04,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,6314
5912805,2018-04-05,dog,urine,urinary tract,GP,enterococcus,2018-04-10,train,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,,,R,,,,,S,,,R,I,,,,,R,,,R,,,,S,,S,4656
6110217,2018-08-13,dog,wound,wound,GP,staphylococcus,2018-08-17,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,R,R,R,R,+,R,S,R,,R,R,,S,I,-,R,,R,S,R,,S,R,R,S,4892
5907744,2016-10-31,dog,bone,orthopedic,GP,staphylococcus,2016-11-04,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,R,R,R,R,+,R,S,R,,R,R,,S,I,-,R,,,S,R,,S,R,R,S,3567
6009870,2018-02-06,dog,exudate,exudate,GP,staphylococcus,2018-02-13,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,,S,S,-,S,S,R,,R,R,,S,I,-,R,,R,S,R,,S,R,S,S,4560
6014201,2017-09-19,dog,urine,urinary tract,GP,staphylococcus,2017-09-27,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4384
6115069,2019-01-08,dog,pus,skin,GP,staphylococcus,2019-01-11,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,R,,S,R,,S,I,-,S,,S,S,S,,S,S,R,S,5357
6207678,2019-06-16,cat,opened wound,wound,GP,enterococcus,2019-06-20,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,R,,,,,S,,,R,I,,,,,R,,,I,,,,R,,S,5590
6208352,2019-07-11,dog,urine,urinary tract,GP,staphylococcus,2019-07-24,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,R,R,S,5605
6206459,2019-10-22,dog,abscess,abscess,GP,staphylococcus,2019-10-28,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,R,R,R,R,R,S,,I,+,R,R,,S,R,R,,,R,,5561
6312669,2020-10-21,dog,cystic calculi,urinary tract,GP,staphylococcus,2020-10-30,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,S,R,S,S,-,S,R,R,S,S,R,S,,I,+,S,S,,S,S,S,,,R,,6304
5918907,2017-02-19,dog,abscess,abscess,GP,staphylococcus,2017-02-22,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,R,,S,R,,S,S,-,S,,,S,S,,S,R,S,S,4062
6104888,2018-03-29,dog,fl wound open fx,wound,GP,aerococcus,2018-04-03,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,4684
5908900,2020-05-24,cat,opened wound,wound,GP,enterococcus,2020-05-29,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,R,I,I,S,,,,R,R,,S,,,,,,,6023
6009521,2017-07-05,dog,deep exudate,exudate,GP,staphylococcus,2017-07-12,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,R,,R,R,,S,R,-,R,,R,S,R,,S,R,R,S,4264
6009341,2017-06-20,dog,surgical site,surgical site,GP,staphylococcus,2017-06-27,train,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,,R,R,R,R,+,R,I,R,,S,R,,R,S,-,S,,,S,R,,S,R,R,S,4260
6209692,2021-03-16,dog,crust from skin,skin,GP,staphylococcus,2021-03-18,train,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,S,,R,,R,,,S,S,R,R,S,S,,R,-,R,,,S,R,I,,,R,,6160
เธฃเธเธช.เธ—เธญเธเธซเธฅเนเธญ เธเธฃเธฐเธฃเธฒเธก 9 (เธเธจ.เธชเธ.เธ.เธ”เธฃ.เธเธฒเธฅเธดเธเธฒ เธซเธงเธฑเธเธ”เธต),2017-08-21,dog,x Swab,other,GP,staphylococcus,2017-08-25,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,R,R,R,R,-,R,R,R,,R,R,,S,R,-,R,,S,S,R,,S,R,S,S,4476
6204076,2019-08-06,dog,abdominal fluid,abdomen,GP,staphylococcus,2019-08-13,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,,S,-,,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,5495
5613795,2016-10-04,dog,exudate,exudate,GP,unknown,2016-10-11,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,-,,,,,,,,,,,,,,,,,,,,,3482
5902512,2017-07-30,dog,deep pyoderma,skin,GP,staphylococcus,2017-08-03,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,R,,R,R,,S,S,-,R,,R,S,R,,S,R,S,S,3972
5910258,2017-01-02,dog,exudate,exudate,GP,staphylococcus,2017-01-09,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,R,-,R,R,R,,R,R,,S,R,-,R,,S,S,R,,S,R,S,S,4019
5506054,2017-11-06,dog,urine,urinary tract,GP,enterococcus,2017-11-09,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,R,R,,R,,,S,R,,R,R,,,,,R,,,I,,,,R,R,S,3811
6101661,2018-04-11,dog,fluid,hemoculture,GP,staphylococcus,2018-04-19,train,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,,S,R,,R,-,,S,R,,I,R,,S,S,-,S,,S,S,R,,S,R,S,S,4671
5920188,2016-12-24,dog,liver,liver,GP,staphylococcus,2016-12-30,train,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,R,S,S,3703
6206999,2019-05-29,cat,abdominal fluid,abdomen,GP,leuconostoc,2019-06-05,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,5571
5708644,2016-09-27,dog,urine,urinary tract,GP,staphylococcus,2016-10-05,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,,S,S,,S,S,S,S,3491
5806414,2016-10-04,dog,ub mucosa,urinary tract,GP,staphylococcus,2016-10-11,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,,S,S,,S,S,S,S,3511
5716013,2018-01-09,cat,peritoneal fluid,abdomen,GP,lactococcus,2018-01-15,train,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,S,,S,S,+,S,S,R,,I,S,,I,S,-,S,,,R,R,,R,S,S,S,4489
5900421,2017-07-10,dog,exudate,exudate,GP,staphylococcus,2017-07-14,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,R,,S,S,,S,S,-,S,,S,S,S,,S,R,R,S,3958
6012390,2017-08-15,cat,wound,wound,GP,staphylococcus,2017-08-21,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4349
5500894,2016-06-20,dog,skin,skin,GP,staphylococcus,2016-06-21,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,,S,S,-,S,S,S,,R,S,,S,S,-,R,,,S,R,,S,R,S,S,3747
5713728,2016-10-03,cat,pleural effusion,pleural effusion,GP,staphylococcus,2016-10-06,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,,S,S,,S,R,S,S,3495
5813194,2017-03-18,cat,bite wound,wound,GP,unknown,2017-03-29,train,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,3942
6312334,2020-10-25,dog,crust from skin,skin,GP,staphylococcus,2020-10-29,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,R,S,S,-,S,S,S,R,S,S,S,,S,-,S,I,,S,S,S,,,S,,6297
5908066,2016-08-10,dog,crust from skin,skin,GP,staphylococcus,2016-08-11,train,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,,S,S,,S,S,S,S,3570
Vet Clinical Center (เธเนเธญเธเนเธเธเธ”เธตเน),2019-04-09,other,ub stone,urinary tract,GP,kocuria,2019-04-19,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,5724
6110430,2018-07-24,cat,opened wound,wound,GP,enterococcus,2018-08-01,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,S,,,,,S,,,I,R,,,,,S,,,S,,,,R,,S,4804
6100926,2018-01-17,cat,abdominal fluid,abdomen,GP,staphylococcus,2018-01-24,train,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,4538
5501087,2016-08-22,dog,ub mucosa,urinary tract,GP,staphylococcus,2016-08-25,train,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,R,,S,R,-,S,,,S,S,,S,R,S,S,3451
5511421,2019-06-10,dog,pus,skin,GP,staphylococcus,2019-06-13,train,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,,S,R,,S,-,,S,R,,I,R,,S,S,-,S,,S,S,R,,S,R,S,S,5150
5900196,2017-02-02,dog,ub mucosa,urinary tract,GP,staphylococcus,2017-02-08,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,R,S,S,3956
6212986,2019-10-04,dog,abdominal cavity,abdomen,GP,staphylococcus,2019-10-11,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,5670
6019317,2018-05-18,dog,papule,skin,GP,dermacoccus,2018-05-24,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,4716
5508352,2016-07-12,dog,urine,urinary tract,GP,staphylococcus,2016-07-17,train,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,,S,S,S,,R,S,,S,S,-,R,,,S,S,,S,S,S,S,3467
6209972,2020-04-27,dog,urine,urinary tract,GP,enterococcus,2020-05-05,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,R,,,,,S,,S,R,R,S,,,,R,S,,S,,,,,,,5966
5909031,2016-07-06,dog,opened wound,wound,GP,leuconostoc,2016-07-14,train,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,3441
6115524,2018-11-04,cat,wound,wound,GP,staphylococcus,2018-11-08,train,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,,S,-,,S,S,,S,S,,S,S,-,S,,S,S,S,,S,S,S,S,5057
5701470,2016-12-21,cat,urine,urinary tract,GP,staphylococcus,2016-12-26,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,R,,R,R,,I,R,-,R,,,S,S,,S,R,S,S,3486
6207820,2019-07-01,dog,mass,mass,GP,staphylococcus,2019-07-08,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,R,-,I,R,R,,R,R,,S,S,+,R,,S,S,R,,S,R,R,S,5594
6400862,2021-01-21,cat,discharge,exudate,GP,staphylococcus,2021-01-27,train,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,S,R,R,,R,+,,S,R,R,R,R,S,,S,+,R,S,,S,R,R,,,R,,6378
5910335,2016-06-29,dog,wound,wound,GP,staphylococcus,2016-06-30,train,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,,S,S,,S,S,S,S,3777
6012666,2017-10-27,dog,fl wound,wound,GP,staphylococcus,2017-11-01,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,I,+,S,R,S,,R,R,,S,R,-,R,,S,S,R,,S,R,R,S,4353
5916009,2016-10-11,dog,urine,urinary tract,GP,staphylococcus,2016-10-19,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,R,,S,R,,S,S,-,S,,,S,S,,S,S,R,S,3654
5500113,2019-07-04,dog,deep pyoderma,skin,GP,staphylococcus,2019-07-09,train,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,,S,-,,S,S,,S,R,,S,S,-,S,,S,S,S,,S,S,S,S,5130
6209810,2019-07-29,cat,opened wound,wound,GP,staphylococcus,2019-08-05,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,S,R,S,S,-,S,S,S,,S,S,,S,S,-,S,,S,S,S,,S,R,S,S,5628
6014913,2017-10-05,cat,urine,urinary tract,GP,staphylococcus,2017-10-12,train,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,R,R,R,R,+,R,S,R,,R,R,,R,S,-,R,,S,S,R,,S,S,R,S,4401
6102925,2018-04-10,dog,ub mucosa,urinary tract,GP,staphylococcus,2018-04-18,train,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,,R,R,,R,+,,R,R,,S,R,,R,S,-,S,,S,S,R,,S,S,S,S,4673
5508352,2016-08-24,dog,ub mucosa,urinary tract,GP,staphylococcus,2016-08-29,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,R,S,,S,S,-,R,,,S,S,,S,S,S,S,3468
เธฃเธเธช.เน€เธเธฃเธดเธเธชเธธเธ (เน€เธเธเธญเธ),2020-03-25,dog,urine,urinary tract,GP,staphylococcus,2020-03-31,train,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,S,S,R,S,S,-,S,S,S,R,S,S,S,,S,-,S,R,,S,R,S,,,R,,5934
6009612,2017-06-23,cat,wound,wound,GP,staphylococcus,2017-06-29,train,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,S,S,S,-,S,S,S,,S,S,,S,S,-,S,,,S,S,,S,S,S,S,4268
6312000,2020-10-05,cat,nasal discharge,nasal cavity,GP,staphylococcus,2020-10-12,train,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,S,S,S,,S,-,,S,S,S,S,S,S,,S,-,S,S,,S,S,S,,,S,,6291
5802620,2016-12-20,cat,ub mucosa,urinary tract,GP,enterococcus,2016-12-28,train,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,R,R,,R,,,R,R,,R,R,,,,,R,,,R,,,,R,R,R,3506
5502545,2017-02-16,dog,pus,skin,GP,staphylococcus,2017-02-23,train,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,S,R,S,S,-,S,S,S,,R,S,,S,S,-,R,,,S,R,,S,R,S,S,3799
